symbol,o,h,l,c,v,typical_price,log_return_1min,return_1min,vwap,dollar_volume,gamma_exposure,call_gamma,put_gamma,net_gamma,call_volume,put_volume,call_put_ratio,avg_iv_calls,avg_iv_puts,iv_skew,total_call_delta,total_put_delta,net_delta,gamma_exposure_ratio,options_volume_ratio,iv_calls_zscore,iv_puts_zscore,delta_adj_call_volume,delta_adj_put_volume,gamma_pressure,return_5,log_return_5,return_10,log_return_10,return_20,log_return_20,return_50,log_return_50,return_100,log_return_100,price_momentum_5,price_momentum_20,price_position_10,price_position_20,price_position_50,price_acceleration,sma_10,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_upper,bb_middle,bb_lower,bb_width,bb_position,stoch_k,stoch_d,atr_14,williams_r,cci,volume_sma_5,volume_ratio_5,volume_sma_10,volume_ratio_10,volume_sma_20,volume_ratio_20,price_change_sign,obv,volume_roc_5,money_flow_raw,mfi_14,volatility_5,skewness_5,kurtosis_5,volatility_10,skewness_10,kurtosis_10,volatility_20,skewness_20,kurtosis_20,realized_vol_20,autocorr_5,hour,minute,day_of_week,month,quarter,is_market_open,is_morning_session,is_afternoon_session,is_power_hour,is_opening_hour,minutes_since_open,spread_proxy,price_impact,tick_direction,tick_momentum_5,tick_momentum_20,illiquidity,kyle_lambda,future_return_1,future_up_1,strong_up_1,strong_down_1,future_return_5,future_up_5,strong_up_5,strong_down_5,future_return_10,future_up_10,strong_up_10,strong_down_10,future_return_20,future_up_20,strong_up_20,strong_down_20,future_volatility_5,high_volatility_ahead,gamma_signal,flow_signal,iv_signal,combined_options_signal,options_signal_strength
MSFT,303.1,304.1,302.1,303.6,1031000,303.2666666666667,-0.00032932653022813317,-0.0003292723081987914,303.2666666666667,313011600.0,1018300.1403127705,762094.1518149623,281563.53845254774,854875.0492346771,24983,12022,2.2853329311571207,0.25900238046699536,0.23574768865661927,-0.024845726708032183,9723.20254077623,-5974.298889576731,4478.591832619145,0.0032532345137137745,0.03589233753637246,0.11339132869723487,-0.40956672383205844,242914769.07621256,71823021.25049146,1,-0.0009871668311943749,-0.0009876544012724297,0.9701492537313434,0.6781093031954049,-0.0032829940906106136,-0.003288394939586552,,,,,-0.0009871668311943749,-0.0032829940906106136,0.9934383201447875,0.9908376962702332,,1.4691849749853738,243.85,229.1,,240.90281580949414,235.47588075504683,6.249531748056455,1.706570135807579,4.542961612248876,52.458516774731066,390.64046283618916,243.72000000000003,96.79953716381092,1.2056496211239198,0.7037837304519184,66.68836608693073,66.68843328265812,130.477233206556,-0.7213114754098138,66.39982210362464,1032200.0,0.9988374346056869,1033500.0,0.9975810353168747,1036000.0,0.9951737451737356,1.0,-4156000.0,-0.0029013539651837617,312667933.3333334,56.9135589357309,11.786234257495698,0.3109343603867635,-3.078971030754913,11.694701395781665,-0.11898650285246595,-2.4022537477133055,11.386223312724939,0.1073147574821549,-2.1106860379870853,0.00008392901535324511,0.07247284501187258,16,35,0,7,3,false,false,false,false,false,,0.0065876152830504735,0.14762921151693956,1.0,-1.0,-2.0,3.1157839284136852e-9,0.00014539282250242345,-0.4940711462450593,0,0,1,-0.0006587615283268899,0,0,0,-0.4957180500658762,0,0,1,-0.0032938076416337836,0,0,0,0.7434338556282961,0,0,1,0,0.3333333333333333,0.3333333333333333
AAPL,153.1,154.1,152.1,153.6,1031000,153.26666666666665,-0.0006508298309783697,-0.0006506180871828082,153.26666666666665,158361600.0,1145111.5730036616,679977.9827804907,211533.84312132723,619421.4942383377,29520,16931,1.309275434546493,0.17853275730787044,0.17201098710342258,0.030693578586050804,8667.73224046999,-5509.503307864552,5258.049584653064,0.00723099269648489,0.04505431619786615,-1.215296409649827,-1.369450161258209,255871455.7386741,93281400.50545473,1,-0.0013003901170351995,-0.0013012363579718968,-0.49490299243669855,-0.6830047739697473,-0.0064683053040103244,-0.00648931543974977,,,,,-0.0013003901170351995,-0.0064683053040103244,0.009842519684393534,0.009810333550699128,,-1.4693476589321124,228.8,229.05,,227.47161337726428,229.41100069911744,-1.243343965722346,1.1165873155015942,-2.35993128122394,48.163032404588556,390.6984423805398,243.68,96.66155761946021,1.2066516938157135,0.19364387711041361,33.836955711008066,55.737929559486865,131.9788594060877,-99.01703800786369,-66.93333333333335,1031800.0,0.9992246559410641,1033000.0,0.9980638915779186,1035500.0,0.9956542732979141,-1.0,-5187000.0,-0.0019361084220715918,158017933.3333333,56.94451155073286,11.786816465854706,0.310873651824731,-3.078939423965725,11.612483039468145,0.35772928383962616,-2.252430974891967,11.387562752350041,0.1072662385157692,-2.1106673836157457,0.00008401569335250334,0.19800964708922397,16,35,0,7,3,false,false,false,false,false,,0.013020833332485623,0.14772769664803825,-1.0,-1.0,-2.0,3.119892361816623e-9,0.0001454898157128987,0.9759114583333335,1,1,0,-0.001953124999999889,0,0,0,0.973307291666667,1,1,0,-0.00651041666666663,0,0,0,0.7435852906183386,0,1,0,1,0.6666666666666666,0.6666666666666666
MSFT,303.0,304.0,302.0,303.5,1030000,303.1666666666667,-0.0003294350219219805,-0.00032938076416344497,303.1666666666667,312605000.0,1169604.021133297,943547.0724736408,177197.72761215857,1051481.377690366,10465,11811,1.5369151776573764,0.33348381453181253,0.24692553613044455,0.00815756341203655,7072.156812309606,-8211.852374698428,3928.533266054528,0.003741475731780672,0.021627184466019418,1.3432040740699065,-0.2412268129999063,74010121.04082002,96990188.39756313,1,-0.0009874917709019604,-0.00098797966211958,0.9707792207792207,0.6784290080859238,-0.003284072249589487,-0.0032894766503987574,,,,,-0.0009874917709019604,-0.003284072249589487,0.9934383201447875,0.9908376962702332,,1.4699826045783928,243.75,229.0,,239.16828824230055,234.89907472140504,4.858173283775415,1.8649045091563583,2.9932687746190565,52.361131012562055,390.54046283618914,243.62000000000003,96.69953716381093,1.206144510550516,0.7037837304519184,66.68836608693073,55.737895961623146,133.29465516279575,-0.7213114754098509,66.3998221036246,1031200.0,0.9988363072148856,1032500.0,0.997578692493937,1035000.0,0.9951690821255942,1.0,-4157000.0,-0.0029041626331074433,312261666.6666667,56.907418679100886,11.789406507483,0.3109938039238692,-3.078999455001508,11.69973544567262,-0.11894762281105868,-2.402298135483812,11.393126548962119,0.10736038284717724,-2.110707245088802,0.00008402698864827016,0.33993812107340304,16,36,0,7,3,false,false,false,false,false,,0.006589785831743335,0.14770085879682684,1.0,-1.0,-2.0,3.121867719113045e-9,0.00014553398058252286,-0.4942339373970346,0,0,1,-0.0006589785831959682,0,0,0,-0.0016474464579900872,0,0,0,-0.0032948929159802853,0,0,0,0.7442604225230062,0,1,1,-1,0.3333333333333333,0.3333333333333333
AAPL,153.0,154.0,152.0,153.5,1030000,153.16666666666666,-0.0006512536863199109,-0.0006510416666666297,153.16666666666666,158105000.0,1037138.5575582887,768267.8850395762,228086.26074431054,1029100.3865619065,13519,16745,1.3333301083131488,0.15031441799564568,0.3724394561652483,-0.012484437116136074,14969.374838270202,-5334.5290113862575,6250.146913786284,0.006559808719258016,0.02938252427184466,-1.6812282727396857,1.6490299789566565,202370978.43857485,89326688.29566288,1,-0.49456700691471844,-0.6823398050244511,-0.4950657894736842,-0.6833271343789697,-0.006472491909385147,-0.006493529310548343,,,,,-0.49456700691471844,-0.006472491909385147,0.009842519684393536,0.00981033355069913,,-1.470145395730368,228.7,228.95,,225.98855158963892,228.86951363093058,-2.3826114727009724,1.0154013127848922,-3.3980127854858644,48.15815245510912,360.5004628361893,213.58,66.65953716381071,1.3757885834751413,0.2955356291317219,33.8371716972748,44.787497831737845,134.59503693688177,-99.01703800786369,-66.93333333333334,1030800.0,0.999223903764057,1032000.0,0.9980620155038663,1034500.0,0.995650072498782,-1.0,-5187000.0,-0.0019379844961240345,157761666.66666666,56.93838736218648,12.778483607186534,0.6085808811552421,-3.3333311231678207,11.617256861550752,0.35776233226298826,-2.252426743475465,11.394466807453794,0.10731188317185429,-2.1106886111747927,0.00008411383555795496,0.3386285547171645,16,36,0,7,3,false,false,false,false,false,,0.013029315960063237,0.14779939172464326,-1.0,-1.0,-2.0,3.1259854994910636e-9,0.00014563106796116362,-0.0006514657980455363,0,0,0,-0.001954397394136831,0,0,0,-0.0032573289902280145,0,0,0,-0.006514657980456029,0,0,0,0.7444118838512142,0,0,0,1,0.3333333333333333,0.3333333333333333
AAPL,152.9,153.9,151.9,153.4,1029000,153.0666666666667,-0.0006516780940959658,-0.0006514657980455363,153.0666666666667,157848600.0,1240055.2231399831,806849.5187366075,262039.82447725427,861725.7847020755,28560,9525,1.5158423917822266,0.21298130209649355,0.316994116373728,-0.028075726647706117,10773.663632205631,-5920.086830959922,5512.922664357537,0.007855978596832555,0.03701166180758018,-0.6464934593236851,0.8140155829900647,307695833.33579284,56388827.06489325,1,-0.0019518542615483137,-0.0019537616113942074,-0.0032488628979857603,-0.003254151911677785,-0.49605781865965826,-0.6852937370543748,,,,,-0.0019518542615483137,-0.49605781865965826,0.009836065573125505,0.009810333550699128,,0.49358247159898905,228.65,221.4,,214.82108211430986,223.2791792878987,-8.036415923242885,-0.7949621344206632,-7.241453788822222,48.15537730569954,360.53844238053955,213.52000000000004,66.50155761946056,1.3770929409296928,0.29553585581004166,33.8371716972748,44.78756982716008,125.12396286996163,-99.01768172888016,-66.93315567399509,1030200.0,0.9988351776354009,1031500.0,0.9975763451284441,1034000.0,0.9951644100580175,-1.0,-6216000.0,-0.0029069767441860517,157505600.00000003,56.969365617531956,11.790932967144316,0.31124039730342756,-3.0791276151840274,11.113165751189149,0.24742145917742628,-2.1643861243394835,11.05819801040085,0.2740733315926554,-1.9731517322332153,0.00008914284160050782,0.46368388342841055,16,37,0,7,3,false,false,false,false,false,,0.013037809647129216,0.0000985807941917588,-1.0,-1.0,-4.0,4.127156009274306e-12,9.718172983478459e-8,0.9778357235984352,1,1,0,0.9765319426336374,1,1,0,0.9745762711864405,1,1,0,-0.006518904823989535,0,0,0,0.8069498309789517,1,1,1,0,0.6666666666666666,0.6666666666666666
MSFT,302.9,303.9,301.9,303.4,1029000,303.06666666666666,-0.0003295435851212067,-0.00032948929159815066,303.06666666666666,312198600.0,1088137.783929737,836494.9514868753,205653.01078055904,1055419.9418458736,29320,18854,0.9107128908095613,0.1756144602876845,0.26189698818426144,0.053764714007282,11676.373129299194,-4737.342149086024,4833.632060750421,0.0034854025095876055,0.04681632653061225,-1.2634823625019769,-0.01575469865328937,342351260.15105236,89317848.8788679,1,-0.0006587615283268899,-0.0006589786070431317,-0.0016452780519907728,-0.0016466330083155006,0.9650259067357512,0.675505429323756,,,,,-0.0006587615283268899,0.9650259067357512,0.9940944881237468,0.9908436886206117,,0.9784871893964807,228.6,228.85,,228.44860794287757,229.2140548962025,-0.4086397414937437,-0.7176976558352793,0.3090579143415356,52.570483858320884,360.40046283618915,213.48000000000002,66.55953716381092,1.3764330413088528,0.8060159158775494,33.859087103805585,33.844476832785034,126.93653695067864,-0.7208387942333045,66.4,1029800.0,0.9992231501262284,1031000.0,0.998060135790485,1033500.0,0.9956458635703822,1.0,-5187000.0,-0.0019398642095053154,311855600.0,56.93224004311995,11.801646589310213,0.3117378856259436,-3.0793670978669483,11.119436748858341,0.2476687662702166,-2.1644481889691436,11.125751830940182,0.05734609657927287,-2.0590534847897883,0.00008421215826521387,0.46420383493191675,16,37,0,7,3,false,false,false,false,false,,0.006591957811252738,0.1478711912876466,1.0,-1.0,-2.0,3.132095158653611e-9,0.00014577259475218515,-0.4947264337508239,0,0,1,-0.49538562953197096,0,0,1,-0.4960448253131179,0,0,1,-0.003295978905734964,0,0,0,0.8071691934579867,1,0,0,1,0.3333333333333333,0.3333333333333333
AAPL,152.8,153.8,151.8,153.3,1028000,152.96666666666667,-0.0006521030553873003,-0.0006518904823988869,152.96666666666667,157592400.0,1038120.7934110932,592286.1494156583,187809.80721296818,908871.6463105812,23020,16614,1.5396042347898098,0.23452393795351617,0.27661888249325345,-0.001762006217203911,13361.01891284133,-5274.80397515674,3751.555291630487,0.006587378537360261,0.03855447470817121,-0.29078859839373883,0.20595904194474426,307570655.3736074,87635593.24325408,1,-0.001953124999999889,-0.001955034835803239,-0.0032509752925877766,-0.0032562711937751585,-0.49622083470259615,-0.685617271025157,,,,,-0.001953124999999889,-0.49622083470259615,0.009836065573125503,0.00981033355069913,,-1.472562157349259,228.55,221.3,,216.88728364397332,223.59079157055788,-6.401594131958177,-1.8544769510598589,-4.547117180898319,48.151509384867346,360.43844238053964,213.42000000000002,66.40155761946042,1.3777381911128377,0.29553585581004194,33.858871117538854,33.85170997287305,128.69821288277302,-99.01768172888015,-66.93315567399507,1029200.0,0.9988340458608531,1030500.0,0.9975739932071713,1033000.0,0.9951597289448113,-1.0,-6215000.0,-0.0029097963142580285,157249733.33333334,56.96323438541997,11.804050545250885,0.31148744740379797,-3.0792360831868635,11.120844768540048,0.24754478153858558,-2.164411975477794,11.066500082170034,0.2741671411233846,-1.9731560340770657,0.00008924883405054886,0.46473250698372554,16,38,0,7,3,false,false,false,false,false,,0.013046314415326396,0.14804172432148174,-1.0,-1.0,-4.0,3.139278504235128e-9,0.00014601167315174952,0.9784735812133072,1,1,0,0.9771689497716896,1,1,0,0.9752120026092628,1,1,0,0.9719504240052184,1,1,0,0.8073890276242732,1,0,1,0,0.3333333333333333,0.3333333333333333
MSFT,302.8,303.8,301.8,303.3,1028000,302.9666666666667,-0.00032965221989635763,-0.0003295978905734076,302.9666666666667,311792400.0,969204.388686069,798237.5062403237,297574.5464648524,974508.6096003604,15519,10040,0.9632794092253759,0.2502410834046888,0.2110710669799471,0.05627687408070964,7762.306715607241,-7154.294253562969,3731.6156022725954,0.0031084926659086915,0.02486284046692607,-0.03127230363621423,-0.7812000192779969,120463237.91950877,71829114.30577222,1,-0.0006589785831959682,-0.0006591958050174516,-0.001645819618169897,-0.0016471754671371066,0.9656513285806869,0.6758236553254202,,,,,-0.0006589785831959682,0.9656513285806869,0.9940944881237471,0.990843688620612,,1.473200014964131,228.5,228.75,,230.18154769874667,229.49517738014617,0.9418358371304976,-1.2952143934217877,2.2370502305522852,52.45280843912965,360.30046283618924,213.38000000000002,66.45953716381084,1.3770781031896502,0.8060159158775495,66.7321968999923,44.81671837377888,130.25548339114638,-0.7208387942332675,66.40000000000005,1028800.0,0.9992223950233184,1030000.0,0.9980582524271747,1032500.0,0.9956416464890945,1.0,-5187000.0,-0.001941747572815511,311449733.3333334,56.92606951141291,11.81476793198238,0.31197742961733493,-3.0795106783266295,11.127122797403532,0.24779124810127326,-2.1644765000505464,11.133981613362613,0.05742848605474613,-2.059101260778427,0.00008431066192955605,0.4652517219752984,16,38,0,7,3,false,false,false,false,false,,0.0065941312229939285,0.1479430955910877,1.0,-1.0,-2.0,3.1382213973570467e-9,0.00014591439688715812,-0.49488954830201126,0,0,1,-0.0009891196834816984,0,0,0,-0.49620837454665345,0,0,1,-0.49785690735245625,0,0,1,0.7451398219817317,0,0,0,0,0.0,0.0
AAPL,152.7,153.7,151.7,153.2,1027000,152.86666666666665,-0.0006525285712776833,-0.000652315720809038,152.86666666666665,157336400.0,1243685.3415348162,783170.2759061208,284082.6850729602,1074801.0979486397,22425,8802,2.14294995877406,0.3421785964954812,0.2019658283382769,-0.0008593799921479475,10089.781449990203,-6705.633863806167,3355.134499344894,0.007904625639933393,0.03040603700097371,1.4867694311473585,-0.9183261577973734,226263349.0160303,59022989.26922188,1,-0.001954397394136831,-0.0019563097207609425,-0.49555482383931515,-0.6842961147452122,-0.4963839579224195,-0.6859411225187017,,,,,-0.001954397394136831,-0.4963839579224195,0.009842519684393532,0.009810333550699124,,-1.4733631295153184,213.45,221.2,,218.33823266817026,223.8436827593946,-5.289286960160496,-2.0940289067695295,-3.1952580533909662,48.148345204573836,360.3384423805396,213.32000000000002,66.30155761946043,1.3783840462558377,0.2955358558100419,33.85887111753886,44.81664637835664,131.7800917203502,-99.01768172888015,-66.93315567399509,1028200.0,0.9988329118848376,1029500.0,0.9975716367168431,1032000.0,0.9951550387596803,-1.0,-6214000.0,-0.002912621359223322,156994066.66666666,56.957079952235034,11.817172306028473,0.3117276613574677,-3.079381172767475,11.633128624943357,0.35803992401920387,-2.252371740239655,11.074809396521825,0.2742598016043017,-1.9731633158320943,0.00008935502357090261,0.4657796470438194,16,39,0,7,3,false,false,false,false,false,,0.013054830286354124,0.1481137816264648,-1.0,-1.0,-4.0,3.145423108079321e-9,0.00014615384615384474,0.9791122715404701,1,1,0,-0.0013054830287205776,0,0,0,0.9758485639686685,1,1,0,-0.00652741514360311,0,0,0,0.7451767797825939,0,1,1,-1,0.3333333333333333,0.3333333333333333
MSFT,302.7,303.7,301.7,303.2,1027000,302.8666666666666,-0.0003297609263188673,-0.00032970656116060315,302.8666666666666,311386400.0,578979.3271192745,676683.8594185447,207734.49791288198,1201780.0917247278,13318,15895,2.42070363868931,0.17032107782547767,0.1765117008290038,0.07571681056494002,14015.484565740046,-4558.6974842511145,5761.22622016085,0.0018593597123036669,0.028444985394352484,-1.3508849387263944,-1.3016687973579104,186658223.44652593,72460496.51217146,1,0.9765319426336374,0.6813437648350608,0.9726740403383214,0.6793900032236664,0.966277561608301,0.6761421926389876,,,,,0.9765319426336374,0.966277561608301,0.9940944881237468,0.9908436886206117,,1.4740018198424814,228.4,228.65,,231.39388918075946,229.72192848092092,1.8548679645848551,-1.3042495324986525,3.159117497083508,52.35612125489519,390.2984423805394,243.28000000000003,96.26155761946063,1.208635665689709,0.703783957382253,66.71038228705267,55.76715010152791,133.1172280260395,-0.7208387942333044,66.39999999999996,1027800.0,0.9992216384510508,1029000.0,0.9980563654032945,1031500.0,0.995637421231207,1.0,-5187000.0,-0.0019436345966957758,311044066.6666666,56.9198756846001,12.809931439655472,-0.6085792149514899,-3.333331111681991,11.72301019533383,-0.11862664421407829,-2.4026340481195683,11.142218620905014,0.05750980585393711,-2.059151304850011,0.00008440934700772088,0.34082227922113967,16,39,0,7,3,false,false,false,false,false,,0.006596306068384027,0.14801510488987152,1.0,1.0,-2.0,3.144364273906857e-9,0.0001460564751703978,-0.4950527704485488,0,0,1,-0.0009894459102902653,0,0,0,-0.4963720316622692,0,0,1,-0.0032981530343008103,0,0,0,0.7453418437095296,0,-1,1,1,0.3333333333333333,0.3333333333333333
AAPL,152.6,153.6,151.6,153.1,1026000,152.76666666666665,-0.0006529546428527746,-0.0006527415143602333,152.76666666666665,157080600.0,1562880.1471844264,718906.8732282183,310635.54314101674,900333.5121774145,23008,12364,2.1973667684379468,0.20986057314860138,0.20200317560936684,-0.03020211920911495,9574.46148960917,-4095.943257645676,628.7948494386587,0.009949542764570713,0.034475633528265104,-0.698021901050939,-0.9177637027898392,220289209.95292777,50642242.437531136,1,-0.49538562953197096,-0.6839607642507938,-0.4957180500658762,-0.6846197428578369,-0.0064892926670993,-0.00651043966243201,,,,,-0.49538562953197096,-0.0064892926670993,0.009842519684393534,0.00980392156798667,,-1.4741650419890189,213.35,228.6,,219.34867546064262,224.04623007492677,-4.5427869287295835,-1.9519570117448386,-2.590829916984745,48.145735046522475,360.2384423805395,213.22000000000003,66.20155761946054,1.3790305072098703,0.29553585581004177,33.83705650459921,44.80210330306355,134.43742602417953,-99.01768172888016,-66.93315567399509,1027200.0,0.9988317757009249,1028500.0,0.9975692756441322,1031000.0,0.995150339476227,-1.0,-6213000.0,-0.002915451895043719,156738599.99999997,56.95090223550438,12.813413711054503,0.6085808834151173,-3.333331110082042,11.64257803545889,0.35811658864319246,-2.25236319147075,11.419463975135667,0.10748183794993285,-2.1107566037554046,0.00008449687396506148,0.33950915140215104,16,40,0,7,3,false,false,false,false,false,,0.013063357281968429,0.1481859442527322,-1.0,-1.0,-2.0,3.1515844123879637e-9,0.00014629629629629487,0.9797517962116267,1,1,0,-0.001306335728282093,0,0,0,0.9764859568909212,1,1,0,0.9732201175702158,1,1,0,0.7453788548150712,0,1,1,0,0.6666666666666666,0.6666666666666666
MSFT,302.6,303.6,301.6,303.1,1026000,302.7666666666667,-0.0003298697044590595,-0.0003298153034300144,302.7666666666667,310980600.0,1109489.9554184389,840230.0622753242,275910.765342375,832318.3202149959,16133,10494,0.8193392595563114,0.3206431769416134,0.3415700675813132,0.04660538517229228,9616.21367610128,-10091.905199084944,4653.857696596213,0.003567714370023207,0.02595224171539961,1.1311837234225788,1.18413276741112,155138375.23654196,105904453.1591974,1,0.9771689497716896,0.681665998185989,0.973307291666667,0.6797109633501858,-0.003288391976323579,-0.0032938106195614957,,,,,0.9771689497716896,-0.003288391976323579,0.9940944881237472,0.990843688620612,,1.4748045666601755,228.3,228.55,,232.23349462054375,229.90206488419145,2.462387008744628,-1.0690882076469452,3.531475216391573,52.27607566469047,390.19844238053963,243.18,96.16155761946041,1.209132678464462,0.7037839573822527,66.688567674113,55.74533548858826,135.58475273673812,-0.7208387942332672,66.40000000000009,1026800.0,0.9992208804051325,1028000.0,0.9980544747081614,1030500.0,0.9956331877729161,1.0,-5187000.0,-0.0019455252918287869,310638600.00000006,56.91365847986964,12.81690347025652,-0.6085792127822598,-3.333331108474359,11.732186782836958,-0.11856781708858866,-2.40270413786257,11.425072301587099,0.1075787269416011,-2.1107919528795027,0.00008450821395790567,0.33819695917368364,16,40,0,7,3,false,false,false,false,false,,0.006598482348842016,0.14808721943977238,1.0,1.0,-2.0,3.150523846862559e-9,0.00014619883040935532,-0.00032992411745302874,0,0,0,-0.0009897723523589752,0,0,0,-0.49653579676674375,0,0,1,-0.4981854173540087,0,0,1,0.7455443173683154,0,0,0,-1,-0.3333333333333333,0.3333333333333333
MSFT,302.5,303.5,301.5,303.0,1025000,302.6666666666667,-0.00032997855438836847,-0.00032992411745302874,302.6666666666667,310575000.0,1090083.6345371236,440915.0218254489,266580.77044281183,1061830.488045086,29259,16110,0.8314194866099347,0.151481486160881,0.23251936736964313,0.01826067675235911,6242.595085943518,-6034.202718672324,3500.034740089206,0.003509888543949525,0.04426243902439024,-1.6619580301302852,-0.45818568368633183,182652089.6196214,97211005.79781115,1,-0.0009891196834816984,-0.0009896091851662782,-0.0016474464579900872,-0.0016488049901837822,0.9675324675324675,0.6767802030957399,,,,,-0.0009891196834816984,0.9675324675324675,0.9940906105716291,0.9901896663838986,,-0.9800817203290797,228.25,236.0,,243.12064929430625,235.31672674462172,7.914732549401123,0.7276759437626685,7.187056605638454,52.27308634093839,390.040462836189,243.12000000000003,96.19953716381104,1.2086250644138354,0.7037837304519186,66.68846688052186,55.73803035307799,126.04298468411397,-0.7213114754098509,66.39982210362467,1026200.0,0.9988306373026603,1027500.0,0.9975669099756593,1030000.0,0.9951456310679515,-1.0,-6212000.0,-0.0029182879377431803,310233333.3333334,56.962915447021,11.828727965607618,0.31172602609966454,-3.0793803133034476,11.145653246974895,0.24807764772666754,-2.164572175113312,11.148970641280526,0.05751639886584543,-2.0591525825089287,0.00007954748137244043,0.46235941653989515,16,41,0,7,3,false,false,false,false,false,,0.006600660065788757,0.00009877295966498094,-1.0,-1.0,-2.0,1.062300949699843e-12,9.756097560977732e-8,-0.49504950495049505,0,0,1,-0.49570957095709567,0,0,1,-0.0016501650165016146,0,0,0,-0.0033003300330033403,0,0,0,0.8080397518276783,1,0,0,1,0.3333333333333333,0.3333333333333333
AAPL,152.5,153.5,151.5,153.0,1025000,152.66666666666666,-0.0006533812712025694,-0.0006531678641410466,152.66666666666666,156825000.0,904658.7437748318,796541.823141221,280454.99547033967,1421975.098139211,15408,14412,2.4668884793181034,0.24655788161594908,0.364942858647281,-0.01338105706880282,10363.082396753698,-3253.571239521483,3439.6035663094103,0.005768587557945683,0.029092682926829268,-0.09208811042679835,1.5361301956420002,159674373.56918097,46890468.70398362,1,-0.0013054830287205776,-0.0013063359140554128,-0.0032573289902280145,-0.0032626456348163824,-0.4967105263157895,-0.6865897800137862,,,,,-0.0013054830287205776,-0.4967105263157895,0.009842519684393536,0.00981033355069913,0.009715025906106541,-0.494719580833042,228.2,228.45,229.2,229.25593401825913,229.21919143020529,0.13050489550636257,0.6082417341114074,-0.4777368386050448,47.85277327098161,390.0984423805396,243.08,96.06155761946042,1.2096301001685983,0.1936438771104132,66.68846688052186,66.68850047838554,127.86134292096298,-99.01703800786369,-66.93333333333332,1025800.0,0.9992201208812537,1027000.0,0.9980525803310516,1029500.0,0.9956289460903255,-1.0,-7237000.0,-0.0019474196689386325,156483333.3333333,56.99401189038917,11.82931465250813,0.31166512192119056,-3.079348674585697,11.147063040101227,0.24795428390171395,-2.1645368696131655,11.088528443824297,0.2743383937082873,-1.9731627108486127,0.00008460726323978084,0.4628909196339283,16,41,0,7,3,false,false,false,false,false,,0.013071895423982228,0.14815943949743773,-1.0,-1.0,-4.0,3.156700175039025e-9,0.0001463414634146327,0.9797385620915031,1,1,0,0.9784313725490195,1,1,0,-0.0032679738562091387,0,0,0,-0.006535947712418277,0,0,0,0.8082602452845865,1,-1,1,0,0.0,0.0
MSFT,302.4,303.4,301.4,302.9,1024000,302.56666666666666,-0.00033008747617756224,-0.00033003300330036733,302.56666666666666,310169600.0,837697.290951269,757209.9459820588,202389.52072427742,792120.7164248528,11314,11033,2.4797269888448823,0.25490487271455264,0.2095413311284413,0.026047153760282243,5410.3200912018065,-6093.936742727365,6623.826242261679,0.002700771742141296,0.0218232421875,0.04573463919482717,-0.804238050298034,61212361.51185724,67234404.08251101,1,-0.0009894459102902653,-0.0009899357350250026,0.9745762711864405,0.6803538291000357,0.9681611435997399,0.677099677188358,0.9491634491634489,0.6674002800996444,,,-0.0009894459102902653,0.9681611435997399,0.9934383201447875,0.9901896663838986,0.98056994812302,1.4747880670419982,243.15,235.9,232.15,240.58579032314233,234.67702910204193,5.988098558175608,1.6842130989242476,4.30388545925136,52.20262074340174,389.9404628361893,243.01999999999998,96.09953716381068,1.2091224000505612,0.7037837304519182,66.68836608693071,66.6884332826581,129.47124699803706,-0.721311475409851,66.39982210362464,1025200.0,0.9988294966835641,1026500.0,0.9975645396979932,1029000.0,0.9951409135082507,1.0,-6213000.0,-0.0029211295034079487,309828266.6666667,56.95675735906821,11.831934961114726,0.31178511284794985,-3.079413564432189,11.739760595613925,-0.11866021030363155,-2.4026146592837656,11.155102411678387,0.057579882195361365,-2.0591902077738995,0.00007963897898964918,0.463412907182617,16,42,0,7,3,false,false,false,false,false,,0.006602839220646985,0.14813294414351177,1.0,-1.0,-2.0,3.1587188495955216e-9,0.00014638671874999854,-0.49521294156487283,0,0,1,-0.49587322548695945,0,0,1,-0.49686365137008903,0,0,1,-0.00330141961043251,0,0,0,0.8084805232800649,1,-1,1,0,0.0,0.0
